dummy_id,gene_id
16590,SNHG12|85028
16591,SNHG1|23642
16592,SNHG3-RCC1|751867
16593,SNHG3|8420
16594,SNHG4|724102
16595,SNHG5|387066
16596,SNHG6|641638
16597,SNHG7|84973
16598,SNHG8|100093630
16599,SNHG9|735301
16600,SNIP1|79753
16601,SNN|8303
16602,SNORA10|574042
16603,SNORA11B|100124539
16604,SNORA11C|100124540
16605,SNORA11D|100124541
16606,SNORA11E|100124542
16607,SNORA11|677799
16608,SNORA12|677800
16609,SNORA13|654322
16610,SNORA14A|677801
16611,SNORA14B|677802
16612,SNORA15|677803
16613,SNORA16A|692073
16614,SNORA16B|692157
16615,SNORA18|677805
16616,SNORA19|641451
16617,SNORA1|677792
16618,SNORA20|677806
16619,SNORA21|619505
16620,SNORA22|677807
16621,SNORA23|677808
16622,SNORA24|677809
16623,SNORA25|684959
16624,SNORA26|677810
16625,SNORA27|619499
16626,SNORA28|677811
16627,SNORA29|677812
16628,SNORA2A|677793
16629,SNORA2B|677794
16630,SNORA30|677813
16631,SNORA31|677814
16632,SNORA32|692063
16633,SNORA34|677815
16634,SNORA35|677816
16635,SNORA36A|677817
16636,SNORA36B|677818
16637,SNORA36C|100124535
16638,SNORA37|677819
16639,SNORA38B|100124536
16640,SNORA38|677820
16641,SNORA39|677821
16642,SNORA3|619562
16643,SNORA40|677822
16644,SNORA41|619569
16645,SNORA42|677823
16646,SNORA44|677825
16647,SNORA45|677826
16648,SNORA46|677827
16649,SNORA47|677828
16650,SNORA48|652965
16651,SNORA49|677829
16652,SNORA4|619568
16653,SNORA50|677830
16654,SNORA51|677831
16655,SNORA52|619565
16656,SNORA53|677832
16657,SNORA54|677833
16658,SNORA55|677834
16659,SNORA56|677835
16660,SNORA57|692158
16661,SNORA58|677836
16662,SNORA59B|677882
16663,SNORA5A|654319
16664,SNORA5B|677795
16665,SNORA5C|677796
16666,SNORA61|677838
16667,SNORA62|6044
16668,SNORA63|6043
16669,SNORA64|26784
16670,SNORA65|26783
16671,SNORA66|26782
16672,SNORA67|26781
16673,SNORA68|26780
16674,SNORA69|26779
16675,SNORA6|574040
16676,SNORA70B|100124537
16677,SNORA70C|100124538
16678,SNORA70|26778
16679,SNORA71A|26777
16680,SNORA71B|26776
16681,SNORA71C|677839
16682,SNORA71D|677840
16683,SNORA72|26775
16684,SNORA74A|26821
16685,SNORA74B|677841
16686,SNORA75|654321
16687,SNORA76|677842
16688,SNORA77|677843
16689,SNORA78|677844
16690,SNORA79|677845
16691,SNORA7B|677797
16692,SNORA80|677846
16693,SNORA81|677847
16694,SNORA84|100124534
16695,SNORA8|654320
16696,SNORA9|677798
16697,SNORD102|26771
16698,SNORD103A|692234
16699,SNORD104|692227
16700,SNORD105B|100113382
16701,SNORD105|692229
16702,SNORD109B|338429
16703,SNORD10|652966
16704,SNORD110|692213
16705,SNORD111B|100113402
16706,SNORD111|692214
16707,SNORD113-1|767561
16708,SNORD113-2|767562
16709,SNORD113-4|767564
16710,SNORD113-5|767565
16711,SNORD113-6|767566
16712,SNORD113-7|767567
16713,SNORD113-9|767569
16714,SNORD114-10|767588
16715,SNORD114-11|767589
16716,SNORD114-12|767590
16717,SNORD114-13|767591
16718,SNORD114-14|767592
16719,SNORD114-15|767593
16720,SNORD114-16|767594
16721,SNORD114-17|767595
16722,SNORD114-18|767596
16723,SNORD114-19|767597
16724,SNORD114-1|767577
16725,SNORD114-20|767598
16726,SNORD114-21|767599
16727,SNORD114-22|767600
16728,SNORD114-23|767603
16729,SNORD114-24|767604
16730,SNORD114-25|767605
16731,SNORD114-26|767606
16732,SNORD114-27|767608
16733,SNORD114-28|767609
16734,SNORD114-29|767610
16735,SNORD114-2|767578
16736,SNORD114-30|767611
16737,SNORD114-31|767612
16738,SNORD114-3|767579
16739,SNORD114-4|767580
16740,SNORD114-5|767581
16741,SNORD114-6|767582
16742,SNORD114-7|767583
16743,SNORD114-8|767584
16744,SNORD114-9|767585
16745,SNORD115-10|100033447
16746,SNORD115-11|100033448
16747,SNORD115-13|100033450
16748,SNORD115-14|100033451
16749,SNORD115-16|100033454
16750,SNORD115-17|100033455
16751,SNORD115-1|338433
16752,SNORD115-20|100033460
16753,SNORD115-22|100033799
16754,SNORD115-25|100033801
16755,SNORD115-26|100033802
16756,SNORD115-2|100033437
16757,SNORD115-30|100033804
16758,SNORD115-31|100033805
16759,SNORD115-32|100033806
16760,SNORD115-33|100033807
16761,SNORD115-35|100033809
16762,SNORD115-37|100033811
16763,SNORD115-38|100033812
16764,SNORD115-39|100033813
16765,SNORD115-3|100033440
16766,SNORD115-40|100033814
16767,SNORD115-41|100033815
16768,SNORD115-44|100033818
16769,SNORD115-48|100033822
16770,SNORD115-4|100033441
16771,SNORD115-5|100033442
16772,SNORD115-6|100033443
16773,SNORD115-7|100033444
16774,SNORD115-8|100033445
16775,SNORD115-9|100033446
16776,SNORD116-10|100033422
16777,SNORD116-11|100033423
16778,SNORD116-12|100033424
16779,SNORD116-13|100033425
16780,SNORD116-14|100033426
16781,SNORD116-15|100033427
16782,SNORD116-16|100033428
16783,SNORD116-18|100033430
16784,SNORD116-19|727708
16785,SNORD116-1|100033413
16786,SNORD116-20|100033431
16787,SNORD116-22|100033433
16788,SNORD116-23|100033434
16789,SNORD116-24|100033435
16790,SNORD116-25|100033436
16791,SNORD116-26|100033438
16792,SNORD116-27|100033439
16793,SNORD116-28|100033820
16794,SNORD116-29|100033821
16795,SNORD116-2|100033414
16796,SNORD116-3|100033415
16797,SNORD116-4|100033416
16798,SNORD116-5|100033417
16799,SNORD116-8|100033420
16800,SNORD117|692233
16801,SNORD119|100113378
16802,SNORD11B|100113392
16803,SNORD11|692058
16804,SNORD121A|100113379
16805,SNORD121B|100113385
16806,SNORD123|100113384
16807,SNORD124|100113390
16808,SNORD125|100113380
16809,SNORD126|100113391
16810,SNORD127|100113389
16811,SNORD12B|100113393
16812,SNORD12C|26765
16813,SNORD12|692057
16814,SNORD15A|6079
16815,SNORD15B|114599
16816,SNORD16|595097
16817,SNORD17|692086
16818,SNORD18A|595098
16819,SNORD18B|595099
16820,SNORD18C|595100
16821,SNORD19B|100113381
16822,SNORD19|692089
16823,SNORD1A|677848
16824,SNORD1B|677849
16825,SNORD1C|677850
16826,SNORD20|6082
16827,SNORD21|6083
16828,SNORD22|9304
16829,SNORD23|692091
16830,SNORD24|26820
16831,SNORD25|9303
16832,SNORD26|9302
16833,SNORD27|9301
16834,SNORD28|9300
16835,SNORD29|9297
16836,SNORD2|619567
16837,SNORD30|9299
16838,SNORD31|9298
16839,SNORD32A|26819
16840,SNORD32B|692092
16841,SNORD33|26818
16842,SNORD34|26817
16843,SNORD35A|26816
16844,SNORD35B|84546
16845,SNORD36A|26815
16846,SNORD36B|26814
16847,SNORD36C|26813
16848,SNORD37|26812
16849,SNORD38A|94162
16850,SNORD38B|94163
16851,SNORD41|26810
16852,SNORD42A|26809
16853,SNORD42B|26808
16854,SNORD43|26807
16855,SNORD44|26806
16856,SNORD45A|26805
16857,SNORD45B|26804
16858,SNORD45C|692085
16859,SNORD46|94161
16860,SNORD47|26802
16861,SNORD48|26801
16862,SNORD49A|26800
16863,SNORD49B|692087
16864,SNORD4A|26773
16865,SNORD4B|26772
16866,SNORD50A|26799
16867,SNORD50B|692088
16868,SNORD51|26798
16869,SNORD52|26797
16870,SNORD53|26796
16871,SNORD54|26795
16872,SNORD55|26811
16873,SNORD56B|319139
16874,SNORD56|26793
16875,SNORD57|26792
16876,SNORD58A|26791
16877,SNORD58C|100124516
16878,SNORD59A|26789
16879,SNORD59B|692090
16880,SNORD5|692072
16881,SNORD60|26788
16882,SNORD61|26787
16883,SNORD62A|26786
16884,SNORD63|26785
16885,SNORD65|692106
16886,SNORD66|692107
16887,SNORD67|692108
16888,SNORD68|606500
16889,SNORD69|692109
16890,SNORD6|692075
16891,SNORD70|692110
16892,SNORD71|692111
16893,SNORD72|619564
16894,SNORD73A|8944
16895,SNORD74|619498
16896,SNORD75|692195
16897,SNORD76|692196
16898,SNORD77|692197
16899,SNORD78|692198
16900,SNORD79|26770
16901,SNORD7|692076
16902,SNORD80|26774
16903,SNORD81|26769
16904,SNORD82|25826
16905,SNORD84|692199
16906,SNORD85|692200
16907,SNORD86|692201
16908,SNORD87|641648
16909,SNORD88A|692202
16910,SNORD88B|692203
16911,SNORD88C|692204
16912,SNORD89|692205
16913,SNORD8|319103
16914,SNORD90|692206
16915,SNORD91A|692207
16916,SNORD91B|692208
16917,SNORD92|692209
16918,SNORD93|692210
16919,SNORD94|692225
16920,SNORD95|619570
16921,SNORD96A|619571
16922,SNORD96B|692226
16923,SNORD97|692223
16924,SNORD98|692211
16925,SNORD99|692212
16926,SNORD9|692053
16927,SNPH|9751
16928,SNRK|54861
16929,SNRNP200|23020
16930,SNRNP25|79622
16931,SNRNP27|11017
16932,SNRNP35|11066
16933,SNRNP40|9410
16934,SNRNP48|154007
16935,SNRNP70|6625
16936,SNRPA1|6627
16937,SNRPA|6626
16938,SNRPB2|6629
16939,SNRPB|6628
16940,SNRPC|6631
16941,SNRPD1|6632
16942,SNRPD2|6633
16943,SNRPD3|6634
16944,SNRPE|6635
16945,SNRPF|6636
16946,SNRPG|6637
16947,SNRPN|6638
16948,SNTA1|6640
16949,SNTB1|6641
16950,SNTB2|6645
16951,SNTG1|54212
16952,SNTG2|54221
16953,SNTN|132203
16954,SNUPN|10073
16955,SNURF|8926
16956,SNW1|22938
16957,SNX10|29887
16958,SNX11|29916
16959,SNX12|29934
16960,SNX13|23161
16961,SNX14|57231
16962,SNX15|29907
16963,SNX16|64089
16964,SNX17|9784
16965,SNX18|112574
16966,SNX19|399979
16967,SNX1|6642
16968,SNX20|124460
16969,SNX21|90203
16970,SNX22|79856
16971,SNX24|28966
16972,SNX25|83891
16973,SNX27|81609
16974,SNX29|92017
16975,SNX2|6643
16976,SNX30|401548
16977,SNX31|169166
16978,SNX32|254122
16979,SNX33|257364
16980,SNX3|8724
16981,SNX4|8723
16982,SNX5|27131
16983,SNX6|58533
16984,SNX7|51375
16985,SNX8|29886
16986,SNX9|51429
16987,SOAT1|6646
16988,SOAT2|8435
16989,SOBP|55084
16990,SOCS1|8651
16991,SOCS2|8835
16992,SOCS3|9021
16993,SOCS4|122809
16994,SOCS5|9655
16995,SOCS6|9306
16996,SOCS7|30837
16997,SOD1|6647
16998,SOD2|6648
16999,SOD3|6649
17000,SOHLH1|402381
17001,SOHLH2|54937
17002,SOLH|6650
17003,SON|6651
17004,SORBS1|10580
17005,SORBS2|8470
17006,SORBS3|10174
17007,SORCS1|114815
17008,SORCS2|57537
17009,SORCS3|22986
17010,SORD|6652
17011,SORL1|6653
17012,SORT1|6272
17013,SOS1|6654
17014,SOS2|6655
17015,SOSTDC1|25928
17016,SOST|50964
17017,SOX10|6663
17018,SOX11|6664
17019,SOX12|6666
17020,SOX13|9580
17021,SOX14|8403
17022,SOX15|6665
17023,SOX17|64321
17024,SOX18|54345
17025,SOX1|6656
17026,SOX21|11166
17027,SOX2OT|347689
17028,SOX2|6657
17029,SOX30|11063
17030,SOX3|6658
17031,SOX4|6659
17032,SOX5|6660
17033,SOX6|55553
17034,SOX7|83595
17035,SOX8|30812
17036,SOX9|6662
17037,SP100|6672
17038,SP110|3431
17039,SP140L|93349
17040,SP140|11262
17041,SP1|6667
17042,SP2|6668
17043,SP3|6670
17044,SP4|6671
17045,SP5|389058
17046,SP6|80320
17047,SP7|121340
17048,SP8|221833
17049,SP9|100131390
17050,SPA17|53340
17051,SPACA1|81833
17052,SPACA3|124912
17053,SPACA4|171169
17054,SPACA5|389852
17055,SPAG11A|653423
17056,SPAG11B|10407
17057,SPAG16|79582
17058,SPAG17|200162
17059,SPAG1|6674
17060,SPAG4|6676
17061,SPAG5|10615
17062,SPAG6|9576
17063,SPAG7|9552
17064,SPAG8|26206
17065,SPAG9|9043
17066,SPAM1|6677
17067,SPANXA2|728712
17068,SPANXB2|100133171
17069,SPANXC|64663
17070,SPANXE|171489
17071,SPANXN1|494118
17072,SPANXN2|494119
17073,SPANXN3|139067
17074,SPANXN4|441525
17075,SPANXN5|494197
17076,SPARCL1|8404
17077,SPARC|6678
17078,SPAST|6683
17079,SPATA12|353324
17080,SPATA13|221178
17081,SPATA16|83893
17082,SPATA17|128153
17083,SPATA18|132671
17084,SPATA19|219938
17085,SPATA1|64173
17086,SPATA20|64847
17087,SPATA21|374955
17088,SPATA22|84690
17089,SPATA24|202051
17090,SPATA2L|124044
17091,SPATA2|9825
17092,SPATA3|130560
17093,SPATA4|132851
17094,SPATA5L1|79029
17095,SPATA5|166378
17096,SPATA6|54558
17097,SPATA7|55812
17098,SPATA8|145946
17099,SPATA9|83890
17100,SPATC1|375686
17101,SPATS1|221409
17102,SPATS2L|26010
17103,SPATS2|65244
17104,SPC24|147841
17105,SPC25|57405
17106,SPCS1|28972
17107,SPCS2|9789
17108,SPCS3|60559
17109,SPDEF|25803
17110,SPDYA|245711
17111,SPDYC|387778
17112,SPDYE1|285955
17113,SPDYE2|441273
17114,SPDYE3|441272
17115,SPDYE4|388333
17116,SPDYE5|442590
17117,SPDYE6|729597
17118,SPDYE7P|441251
17119,SPDYE8P|389517
17120,SPEF1|25876
17121,SPEF2|79925
17122,SPEG|10290
17123,SPEM1|374768
17124,SPEN|23013
17125,SPERT|220082
17126,SPESP1|246777
17127,SPG11|80208
17128,SPG20|23111
17129,SPG21|51324
17130,SPG7|6687
17131,SPHAR|10638
17132,SPHK1|8877
17133,SPHK2|56848
17134,SPHKAP|80309
17135,SPI1|6688
17136,SPIB|6689
17137,SPIC|121599
17138,SPIN1|10927
17139,SPIN2A|54466
17140,SPIN2B|474343
17141,SPIN3|169981
17142,SPIN4|139886
17143,SPINK13|153218
17144,SPINK14|408187
17145,SPINK1|6690
17146,SPINK2|6691
17147,SPINK4|27290
17148,SPINK5|11005
17149,SPINK6|404203
17150,SPINK7|84651
17151,SPINK8|646424
17152,SPINK9|643394
17153,SPINLW1|57119
17154,SPINT1|6692
17155,SPINT2|10653
17156,SPINT3|10816
17157,SPINT4|391253
17158,SPIRE1|56907
17159,SPIRE2|84501
17160,SPNS1|83985
17161,SPNS2|124976
17162,SPNS3|201305
17163,SPN|6693
17164,SPO11|23626
17165,SPOCD1|90853
17166,SPOCK1|6695
17167,SPOCK2|9806
17168,SPOCK3|50859
17169,SPON1|10418
17170,SPON2|10417
17171,SPOPL|339745
17172,SPOP|8405
17173,SPP1|6696
17174,SPP2|6694
17175,SPPL2A|84888
17176,SPPL2B|56928
17177,SPPL3|121665
17178,SPRED1|161742
17179,SPRED2|200734
17180,SPRED3|399473
17181,SPRN|503542
17182,SPRR1A|6698
17183,SPRR1B|6699
17184,SPRR2A|6700
17185,SPRR2B|6701
17186,SPRR2C|6702
17187,SPRR2D|6703
17188,SPRR2E|6704
17189,SPRR2F|6705
17190,SPRR2G|6706
17191,SPRR3|6707
17192,SPRR4|163778
17193,SPRY1|10252
17194,SPRY2|10253
17195,SPRY3|10251
17196,SPRY4|81848
17197,SPRYD3|84926
17198,SPRYD4|283377
17199,SPRYD5|84767
17200,SPR|6697
17201,SPSB1|80176
17202,SPSB2|84727
17203,SPSB3|90864
17204,SPSB4|92369
17205,SPTA1|6708
17206,SPTAN1|6709
17207,SPTBN1|6711
17208,SPTBN2|6712
17209,SPTBN4|57731
17210,SPTBN5|51332
17211,SPTB|6710
17212,SPTLC1|10558
17213,SPTLC2|9517
17214,SPTLC3|55304
17215,SPTY2D1|144108
17216,SPZ1|84654
17217,SQLE|6713
17218,SQRDL|58472
17219,SQSTM1|8878
17220,SR140|23350
17221,SRA1|10011
17222,SRBD1|55133
17223,SRCAP|10847
17224,SRCIN1|80725
17225,SRCRB4D|136853
17226,SRC|6714
17227,SRD5A1|6715
17228,SRD5A2|6716
17229,SRD5A3|79644
17230,SREBF1|6720
17231,SREBF2|6721
17232,SRFBP1|153443
17233,SRF|6722
17234,SRGAP1|57522
17235,SRGAP2|23380
17236,SRGAP3|9901
17237,SRGN|5552
17238,SRI|6717
17239,SRL|6345
17240,SRMS|6725
17241,SRM|6723
17242,SRP14|6727
17243,SRP19|6728
17244,SRP54|6729
17245,SRP68|6730
17246,SRP72|6731
17247,SRP9|6726
17248,SRPK1|6732
17249,SRPK2|6733
17250,SRPK3|26576
17251,SRPRB|58477
17252,SRPR|6734
17253,SRPX2|27286
17254,SRPX|8406
17255,SRRD|402055
17256,SRRM1|10250
17257,SRRM2|23524
17258,SRRM3|222183
17259,SRRM4|84530
17260,SRRM5|100170229
17261,SRRT|51593
17262,SRR|63826
17263,SRXN1|140809
17264,SRY|6736
17265,SS18L1|26039
17266,SS18L2|51188
17267,SS18|6760
17268,SSBP1|6742
17269,SSBP2|23635
17270,SSBP3|23648
17271,SSBP4|170463
17272,SSB|6741
17273,SSC5D|284297
17274,SSFA2|6744
17275,SSH1|54434
17276,SSH2|85464
17277,SSH3|54961
17278,SSNA1|8636
17279,SSPN|8082
17280,SSPO|23145
17281,SSR1|6745
17282,SSR2|6746
17283,SSR3|6747
17284,SSR4|6748
17285,SSRP1|6749
17286,SSSCA1|10534
17287,SSTR1|6751
17288,SSTR2|6752
17289,SSTR3|6753
17290,SSTR4|6754
17291,SSTR5|6755
17292,SST|6750
17293,SSU72|29101
17294,SSX1|6756
17295,SSX2IP|117178
17296,SSX2|6757
17297,SSX3|10214
17298,SSX4|6759
17299,SSX5|6758
17300,SSX6|280657
17301,SSX7|280658
17302,SSX8|280659
17303,ST13|6767
17304,ST14|6768
17305,ST18|9705
17306,ST20|400410
17307,ST3GAL1|6482
17308,ST3GAL2|6483
17309,ST3GAL3|6487
17310,ST3GAL4|6484
17311,ST3GAL5|8869
17312,ST3GAL6|10402
17313,ST5|6764
17314,ST6GAL1|6480
17315,ST6GAL2|84620
17316,ST6GALNAC1|55808
17317,ST6GALNAC2|10610
17318,ST6GALNAC3|256435
17319,ST6GALNAC4|27090
17320,ST6GALNAC5|81849
17321,ST6GALNAC6|30815
17322,ST7L|54879
17323,ST7OT1|93653
17324,ST7OT2|93654
17325,ST7OT3|93655
17326,ST7OT4|338069
17327,ST7|7982
17328,ST8SIA1|6489
17329,ST8SIA2|8128
17330,ST8SIA3|51046
17331,ST8SIA4|7903
17332,ST8SIA5|29906
17333,ST8SIA6|338596
17334,STAB1|23166
17335,STAB2|55576
17336,STAC2|342667
17337,STAC3|246329
17338,STAC|6769
17339,STAG1|10274
17340,STAG2|10735
17341,STAG3L1|54441
17342,STAG3L2|442582
17343,STAG3L3|442578
17344,STAG3L4|64940
17345,STAG3|10734
17346,STAM2|10254
17347,STAMBPL1|57559
17348,STAMBP|10617
17349,STAM|8027
17350,STAP1|26228
17351,STAP2|55620
17352,STARD10|10809
17353,STARD13|90627
17354,STARD3NL|83930
17355,STARD3|10948
17356,STARD4|134429
17357,STARD5|80765
17358,STARD6|147323
17359,STARD7|56910
17360,STARD8|9754
17361,STAR|6770
17362,STAT1|6772
17363,STAT2|6773
17364,STAT3|6774
17365,STAT4|6775
17366,STAT5A|6776
17367,STAT5B|6777
17368,STAT6|6778
17369,STATH|6779
17370,STAU1|6780
17371,STAU2|27067
17372,STBD1|8987
17373,STC1|6781
17374,STC2|8614
17375,STEAP1|26872
17376,STEAP2|261729
17377,STEAP3|55240
17378,STEAP4|79689
17379,STH|246744
17380,STIL|6491
17381,STIM1|6786
17382,STIM2|57620
17383,STIP1|10963
17384,STK10|6793
17385,STK11IP|114790
17386,STK11|6794
17387,STK16|8576
17388,STK17A|9263
17389,STK17B|9262
17390,STK19|8859
17391,STK24|8428
17392,STK25|10494
17393,STK31|56164
17394,STK32A|202374
17395,STK32B|55351
17396,STK32C|282974
17397,STK33|65975
17398,STK35|140901
17399,STK36|27148
17400,STK38L|23012
17401,STK38|11329
17402,STK39|27347
17403,STK3|6788
17404,STK40|83931
17405,STK4|6789
17406,STL|7955
17407,STMN1|3925
17408,STMN2|11075
17409,STMN3|50861
17410,STMN4|81551
17411,STOML1|9399
17412,STOML2|30968
17413,STOML3|161003
17414,STOM|2040
17415,STON1-GTF2A1L|286749
17416,STON1|11037
17417,STON2|85439
17418,STOX1|219736
17419,STOX2|56977
17420,STRA13|201254
17421,STRA6|64220
17422,STRA8|346673
17423,STRADA|92335
17424,STRADB|55437
17425,STRAP|11171
17426,STRBP|55342
17427,STRC|161497
17428,STRN3|29966
17429,STRN4|29888
17430,STRN|6801
17431,STS|412
17432,STT3A|3703
17433,STT3B|201595
17434,STUB1|10273
17435,STX10|8677
17436,STX11|8676
17437,STX12|23673
17438,STX16|8675
17439,STX17|55014
17440,STX18|53407
17441,STX19|415117
17442,STX1A|6804
17443,STX1B|112755
17444,STX2|2054
17445,STX3|6809
17446,STX4|6810
17447,STX5|6811
17448,STX6|10228
17449,STX7|8417
17450,STX8|9482
17451,STXBP1|6812
17452,STXBP2|6813
17453,STXBP3|6814
17454,STXBP4|252983
17455,STXBP5L|9515
17456,STXBP5|134957
17457,STXBP6|29091
17458,STYK1|55359
17459,STYXL1|51657
17460,STYX|6815
17461,SUB1|10923
17462,SUCLA2|8803
17463,SUCLG1|8802
17464,SUCLG2|8801
17465,SUCNR1|56670
17466,SUDS3|64426
17467,SUFU|51684
17468,SUGT1L1|283507
17469,SUGT1P1|441394
17470,SUGT1|10910
17471,SULF1|23213
17472,SULF2|55959
17473,SULT1A1|6817
17474,SULT1A2|6799
17475,SULT1A3|6818
17476,SULT1B1|27284
17477,SULT1C2|6819
17478,SULT1C3|442038
17479,SULT1C4|27233
17480,SULT1E1|6783
17481,SULT2A1|6822
17482,SULT2B1|6820
17483,SULT4A1|25830
17484,SULT6B1|391365
17485,SUMF1|285362
17486,SUMF2|25870
17487,SUMO1P1|391257
17488,SUMO1P3|474338
17489,SUMO1|7341
17490,SUMO2|6613
17491,SUMO3|6612
17492,SUMO4|387082
17493,SUN1|23353
17494,SUN2|25777
17495,SUN3|256979
17496,SUN5|140732
17497,SUOX|6821
17498,SUPT16H|11198
17499,SUPT3H|8464
17500,SUPT4H1|6827
17501,SUPT5H|6829
17502,SUPT6H|6830
17503,SUPT7L|9913
17504,SUPV3L1|6832
17505,SURF1|6834
17506,SURF2|6835
17507,SURF4|6836
17508,SURF6|6838
17509,SUSD1|64420
17510,SUSD2|56241
17511,SUSD3|203328
17512,SUSD4|55061
17513,SUSD5|26032
17514,SUV39H1|6839
17515,SUV39H2|79723
17516,SUV420H1|51111
17517,SUV420H2|84787
17518,SUZ12P|440423
17519,SUZ12|23512
17520,SV2A|9900
17521,SV2B|9899
17522,SV2C|22987
17523,SVEP1|79987
17524,SVIL|6840
17525,SVIP|258010
17526,SVOPL|136306
17527,SVOP|55530
17528,SWAP70|23075
17529,SYAP1|94056
17530,SYBU|55638
17531,SYCE1L|100130958
17532,SYCE1|93426
17533,SYCE2|256126
17534,SYCN|342898
17535,SYCP1|6847
17536,SYCP2L|221711
17537,SYCP2|10388
17538,SYCP3|50511
17539,SYDE1|85360
17540,SYDE2|84144
17541,SYF2|25949
17542,SYK|6850
17543,SYMPK|8189
17544,SYN1|6853
17545,SYN2|6854
17546,SYN3|8224
17547,SYNCRIP|10492
17548,SYNC|81493
17549,SYNE1|23345
17550,SYNE2|23224
17551,SYNGAP1|8831
17552,SYNGR1|9145
17553,SYNGR2|9144
17554,SYNGR3|9143
17555,SYNGR4|23546
17556,SYNJ1|8867
17557,SYNJ2BP|55333
17558,SYNJ2|8871
17559,SYNM|23336
17560,SYNPO2L|79933
17561,SYNPO2|171024
17562,SYNPO|11346
17563,SYNPR|132204
17564,SYNRG|11276
17565,SYPL1|6856
17566,SYPL2|284612
17567,SYP|6855
17568,SYS1-DBNDD2|767557
17569,SYS1|90196
17570,SYT10|341359
17571,SYT11|23208
17572,SYT12|91683
17573,SYT13|57586
17574,SYT14L|401135
17575,SYT14|255928
17576,SYT15|83849
17577,SYT16|83851
17578,SYT17|51760
17579,SYT1|6857
17580,SYT2|127833
17581,SYT3|84258
17582,SYT4|6860
17583,SYT5|6861
17584,SYT6|148281
17585,SYT7|9066
17586,SYT8|90019
17587,SYT9|143425
17588,SYTL1|84958
17589,SYTL2|54843
17590,SYTL3|94120
17591,SYTL4|94121
17592,SYTL5|94122
17593,SYVN1|84447
17594,TAAR1|134864
17595,TAAR2|9287
17596,TAAR5|9038
17597,TAAR6|319100
17598,TAAR8|83551
17599,TAAR9|134860
17600,TAB1|10454
17601,TAB2|23118
17602,TAB3|257397
17603,TAC1|6863
17604,TAC3|6866
17605,TAC4|255061
17606,TACC1|6867
17607,TACC2|10579
17608,TACC3|10460
17609,TACO1|51204
17610,TACR1|6869
17611,TACR2|6865
17612,TACR3|6870
17613,TACSTD2|4070
17614,TADA1|117143
17615,TADA2A|6871
17616,TADA2B|93624
17617,TADA3|10474
17618,TAF10|6881
17619,TAF11|6882
17620,TAF12|6883
17621,TAF13|6884
17622,TAF15|8148
17623,TAF1A|9015
17624,TAF1B|9014
17625,TAF1C|9013
17626,TAF1D|79101
17627,TAF1L|138474
17628,TAF1|6872
17629,TAF2|6873
17630,TAF3|83860
17631,TAF4B|6875
17632,TAF4|6874
17633,TAF5L|27097
17634,TAF5|6877
17635,TAF6L|10629
17636,TAF6|6878
17637,TAF7L|54457
17638,TAF7|6879
17639,TAF8|129685
17640,TAF9B|51616
17641,TAF9|6880
17642,TAGAP|117289
17643,TAGLN2|8407
17644,TAGLN3|29114
17645,TAGLN|6876
17646,TAL1|6886
17647,TAL2|6887
17648,TALDO1|6888
17649,TANC1|85461
17650,TANC2|26115
17651,TANK|10010
17652,TAOK1|57551
17653,TAOK2|9344
17654,TAOK3|51347
17655,TAP1|6890
17656,TAP2|6891
17657,TAPBPL|55080
17658,TAPBP|6892
17659,TAPT1|202018
17660,TARBP1|6894
17661,TARBP2|6895
17662,TARDBP|23435
17663,TARM1|441864
17664,TARP|445347
17665,TARS2|80222
17666,TARSL2|123283
17667,TARS|6897
17668,TAS1R1|80835
17669,TAS1R2|80834
17670,TAS1R3|83756
17671,TAS2R10|50839
17672,TAS2R13|50838
17673,TAS2R14|50840
17674,TAS2R16|50833
17675,TAS2R19|259294
17676,TAS2R1|50834
17677,TAS2R20|259295
17678,TAS2R30|259293
17679,TAS2R31|259290
17680,TAS2R38|5726
17681,TAS2R39|259285
17682,TAS2R3|50831
17683,TAS2R40|259286
17684,TAS2R41|259287
17685,TAS2R42|353164
17686,TAS2R43|259289
17687,TAS2R46|259292
17688,TAS2R4|50832
17689,TAS2R50|259296
17690,TAS2R5|54429
17691,TAS2R60|338398
17692,TAS2R7|50837
17693,TAS2R8|50836
17694,TAS2R9|50835
17695,TASP1|55617
17696,TATDN1|83940
17697,TATDN2|9797
17698,TATDN3|128387
17699,TAT|6898
17700,TAX1BP1|8887
17701,TAX1BP3|30851
17702,TAZ|6901
17703,TBC1D10A|83874
17704,TBC1D10B|26000
17705,TBC1D10C|374403
17706,TBC1D12|23232
17707,TBC1D13|54662
17708,TBC1D14|57533
17709,TBC1D15|64786
17710,TBC1D16|125058
17711,TBC1D17|79735
17712,TBC1D19|55296
17713,TBC1D1|23216
17714,TBC1D20|128637
17715,TBC1D21|161514
17716,TBC1D22A|25771
17717,TBC1D22B|55633
17718,TBC1D23|55773
17719,TBC1D24|57465
17720,TBC1D25|4943
17721,TBC1D26|353149
17722,TBC1D28|254272
17723,TBC1D29|26083
17724,TBC1D2B|23102
17725,TBC1D2|55357
17726,TBC1D3B|414059
17727,TBC1D3C|414060
17728,TBC1D3G|654341
17729,TBC1D3H|729877
17730,TBC1D3P2|440452
17731,TBC1D3|729873
17732,TBC1D4|9882
17733,TBC1D5|9779
17734,TBC1D7|51256
17735,TBC1D8B|54885
17736,TBC1D8|11138
